"TERMN_ID","TERMN_STATN_NM","SBWL_NM","TERMN_ADDR","TERMN_TLNO","LSAT_CNTR_TLNO","TERMN_FXNO","TERMN_EMADD","TERMN_HMPG_URL","TERMN_TPCD","TRNSO_MEAN_TPCD","TERMN_XCRD","TERMN_YCRD","CITY_CD","ROAD_NM_ADDR","DATA_CONNO","OPERT_TPCD","OCCRR_DTM","CNTCT_BGN_DTM","CNTCT_PRCES_DTM","CNTCT_PRCES_STCD","TRNSA_ID"
3601040,홍산정류소,홍산,충청남도 부여군 홍산면 북촌리,"","","","","","2","6",288149,402853,"3100",,809,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601042,홍천터미널,홍천,강원도 홍천군 홍천읍 희망리 393,"033-432-7756","","","","","1","6",389496,565180,"10070",강원도 홍천군 홍천읍 홍천로 301,810,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601043,화개시외버스공용터미널,화개,경상남도 하동군 화개면 탑리 662-8,"055-883-2793","","","","","1","6",365939,287941,"7170",경상남도 하동군 화개면 화개로 18-2,811,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601045,화령정류소,화령,경상북도 상주시 화서면 신봉리 380-2,"054-533-0466","","","","","1","6",395898,427215,"4060",경상북도 상주시 화서면 화령남5길 9,812,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601047,화북정류소,화북,경상북도 상주시 화북면 용유리,"","","","","","2","6",392772,440354,"4060",,813,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601048,화산정류소,화산,경상북도 영천시 화산면 유성리,"","","","","","2","6",477311,380064,"4090",,814,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601049,화상대정류소,화상대,강원도 홍천군 내촌면 화상대리,"","","","","","2","6",404641,578313,"10070",,815,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601052,화양정류소,화양,충청남도 서천군 화양면 옥포리,"","","","","","2","6",290439,382697,"3110",,816,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601053,화양동정류소,화양동,충청북도 괴산군 청천면 화양리,"","","","","","2","6",382516,453277,"11070",,817,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601054,화엄사정류소,화엄사,전라남도 구례군 마산면 황전리,"","","","","","2","6",353563,293780,"5090",,818,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601057,화천공영버스터미널,화천,강원도 화천군 화천읍 하리 43-53,"033-442-2902","","","","","1","6",374246,611327,"10120",강원도 화천군 화천읍 상승로 38-5,819,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601064,횡계시외버스공용정류장,횡계,강원도 평창군 대관령면 횡계리 369-20,"033-335-5289","","","","","1","6",462381,563654,"10060",강원도 평창군 대관령면 대관령로 78,820,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601065,횡성시외버스터미널,횡성,강원도 횡성군 횡성읍 읍하리 597,"033-343-2450","","","","","1","6",398812,542791,"10080",강원도 횡성군 횡성읍 횡성로 377,821,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601066,효령정류소,효령,경상북도 군위군 효령면 중구리 195-4,"054-383-5424","","","","","1","6",452959,395228,"4120",경상북도 군위군 효령면 치산효령로 2385-4,822,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601068,후포공용시외버스터미널,후포,경상북도 울진군 후포면 삼율리 342,"054-788-2383","","","","","1","6",529086,454459,"4190",경상북도 울진군 후포면 상밤터1길 5,823,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601070,강화여객자동차터미널,강화,인천광역시 강화군 강화읍 남산리 222,"032-933-2533","","","","","1","6",267184,571906,"2000",인천광역시 강화군 강화읍 중앙로 43,824,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601071,건국터미널,건국대,충청북도 충주시 단월동 305-11,"","","","","","1","6",391687,483325,"11010",,825,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601072,고한.사북공용버스터미널,고한,강원도 정선군 고한읍 고한리 273-12,"1688-9923","","","","","1","6",474262,513426,"10100",강원도 정선군 고한읍 지장천로 856,826,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601074,남서울대정류소,남서울대,충청남도 천안시 서북구 성환읍 성월리,"","","","","","2","6",323816,479144,"3070",,827,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601075,대구북부시외버스터미널,대구북부,대구광역시 서구 비산동 1856-3,"1666-1851","","","","","1","6",450325,365059,"4000",대구광역시 서구 서대구로 295,828,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601077,대전서남부터미널,대전서남부,대전광역시 중구 유천동 465-1,"1688-5406","","","",http://traffic.metro.daejeon.kr/common/layout/sub_layout_01.jsp?mc1=03&mc2=05&mc3=00,"1","6",345248,412659,"3000",대전광역시 중구 유등천동로 346,829,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601079,동아방송대정류소,동아방송대,경기도 안성시 삼죽면 진촌리,"","","","","","2","6",343391,495234,"1270",,830,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601082,동송시외버스공용터미널,동송,강원도 철원군 동송읍 이평리 681-37,"033-456-1213","","","","","1","6",331707,623044,"10110",강원도 철원군 동송읍 금학로 215,831,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601083,두원대정류소,두원대,경기도 안성시 죽산면 매산리,"","","","","","2","6",348745,496331,"1270",,832,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601084,마산남부시외버스터미널,마산남부,경상남도 창원시 마산합포구 해운동 5-56,"055-247-6396","","","","","1","6",451245,286821,"7090",경상남도 창원시 마산합포구 월영동서로 10,833,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601085,무극공용시외버스터미널,무극,충청북도 음성군 금왕읍 무극리 102-28,"1688-0238","","","","","1","6",364342,487953,"11080",충청북도 음성군 금왕읍 금석로 77,834,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601087,법성포공용터미널,법성포,전라남도 영광군 법성면 대덕리 1149-7,"","","","","","1","6",259366,307302,"5140",전라남도 영광군 법성면 굴비로3길 75,835,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601091,부여시외버스터미널,부여,충청남도 부여군 부여읍 구아리 324-1,"1666-3597","","","","","1","6",302302,409423,"3100",충청남도 부여군 부여읍 사비로 83,836,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601093,삽교천시외버스터미널,삽교천,충청남도 당진시 신평면 운정리 181-6,"041-362-6655","","","","","1","6",295444,476982,"3090",충청남도 당진시 신평면 삽교천길 103,837,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601098,세명대정류소,세명대,충청북도 제천시 모산동,"","","","","","2","6",417946,508687,"11020",,838,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601099,수승대정류소,수승대,경상남도 거창군 위천면 황산리,"","","","","","2","6",385264,351078,"7110",,839,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601106,안흥정류소,안흥,충청남도 태안군 근흥면 정죽리,"","","","","","2","6",235080,454878,"3150",,840,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601107,안양역시외버스터미널,안양,경기도 안양시 만안구 안양1동 1189-1,"031-466-0838","","","",http://bis.anyang.go.kr/BusIntroByRouteType.do,"1","6",304716,533779,"1030",경기도 안양시 만안구 안양로314번길 27,841,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601109,온정종합터미널,온정,경상북도 울진군 온정면 소태리 1453-2,"054-787-3920","","","","","1","6",520299,458583,"4190",경상북도 울진군 온정면 백암온천로 1298-4,842,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601110,와수시외버스터미널,와수,강원도 철원군 서면 와수리 1140-19,"033-458-3555","","","","","1","6",350951,626321,"10110",강원도 철원군 서면 와수로173번길 21,843,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601111,용두시외버스터미널,용두,경기도 양평군 청운면 용두리 650-1,"","","","","","1","6",374428,550277,"1190",경기도 양평군 청운면 용두로139번길 1,844,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601113,이인리정류소,이인리,충청남도 공주시 이인면 이인리,"","","","","","2","6",316179,418320,"3020",,845,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601117,정선시외버스터미널,정선,강원도 정선군 정선읍 북실리 757-3,"033-563-9265","","","","","1","6",457784,530959,"10100",강원도 정선군 정선읍 정선로 1226,846,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601119,제천버스터미널,제천,충청북도 제천시 의림동 8-21,"1688-1633","","","",http://www.jecheonterminal.com,"1","6",418928,504508,"11020",충청북도 제천시 칠성로10길 21,847,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601121,주성대정류소,주성대,충청북도 청주시 청원구 내수읍 풍정리,"","","","","","2","6",359914,455514,"11000",,848,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601127,춘천시외버스터미널,춘천,강원도 춘천시 온의동 511,"033-241-0285","","","","","1","6",375436,584547,"10170",강원도 춘천시 경춘로 2341,849,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601128,태평시외버스터미널,태평,경기도 여주군 가남면 태평리 172,"031-882-6202","","","","","1","6",359712,511557,"1310",경기도 여주시 가남읍 태평로 56,850,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601129,평택대정류소,평택대,경기도 평택시 용이동,"","","","","","2","6",323026,488314,"1220",,851,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601130,현리공용버스터미널,현리,경기도 가평군 하면 현리 409-11,"031-585-3555","","","","","1","6",342818,579693,"1180",경기도 가평군 하면 현창로38번길 4,852,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601132,광주종합터미널,광주,경기도 광주시 경안동 25-3,"031-799-7901","","","","","1","6",334797,534466,"1110",경기도 광주시 광주대로 30,853,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601133,양구정중앙터미널,양구정중앙,강원도 양구군 남면 청리 902-12,"033-481-3954","","","","","2","6",403109,611690,"10130",강원도 양구군 남면 정중앙로 610,854,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601134,덕산정류소,덕산,경상북도 청도군 매전면 덕산리,"","","","","","2","6",473073,344972,"4210",,855,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601135,당수동정류장,당수동,경기도 수원시 권선구 당수동,"","","","","","2","6",306438,521931,"1100",,856,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601136,시외버스용계정류소,용계,대구광역시 동구 안심2동,"","","","","","2","6",461530,364089,"4000",,857,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601137,하남1리정류소,하남,강원도 인제군 상남면 하남1리,"","","","","","2","6",425782,591328,"10140",,858,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601138,남악정류소,남악,전라남도 무안군 삼향읍 남악리,"","","","","","2","6",259511,247329,"5110",,859,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601140,대산면시외버스정류소,대산,경상남도 함안군 대산면 구혜리,"","","","","","2","6",439195,305944,"7180",,860,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601141,무안정류소,무안,경상남도 밀양시 무안면 무안리,"","","","","","2","6",459353,319120,"7040",,861,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601142,웅천성내정류소,웅천,경상남도 창원시진해구 웅천동,"","","","","","2","6",468474,279687,"7090",,862,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601143,범계역정류소,범계,경기도 안양시 동안구 호계동,"","","","","","2","6",307238,532569,"1030",,863,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601144,백운면정류소,백운면,전라북도 진안군 백운면 백암리,"","","","","","2","6",345626,343706,"9130",,864,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601145,광천시외버스터미널,광천,충청남도 홍성군 광천읍 광천리 391-11,"041-641-2228","","","","","1","6",276917,434021,"3160",충청남도 홍성군 광천읍 광천로273번길 11,865,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601147,사당역시외버스정류소,사당역,서울특별시 관악구 남현동,"","","","","","2","6",310105,541938,"1000",,866,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601151,양정직행버스정류소,양정,충청남도 계룡시 엄사면 엄사리,"","","","","","2","6",332081,409346,"3010",,867,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601152,군포시외버스정류소,군포,경기도 군포시 부곡동,"","","","","","2","6",305135,526069,"1280",,868,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601153,화전역정류소,화전역,경기도 고양시 덕양구 화전동 545-2,"","","","","","2","6",300081,556592,"1020",,869,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601154,새말정류소,새말,강원도 횡성군 우천면 우항리,"","","","","","2","6",406750,538684,"10080",,870,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601155,신북시외버스정류소,신북,경기도 포천시 신북면 기지리,"","","","","","2","6",332241,592602,"1260",,871,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601156,주천버스터미널,주천,강원도 영월군 주천면 주천리 1255-4,"","","","","","2","6",424153,518976,"10090",강원도 영월군 주천면 주천로 92,872,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601157,구리환승정류장,구리,경기도 구리시 토평동,"","","","","","2","6",325658,554502,"1080",,873,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601159,낙서정류소,낙서,경상북도 상주시 내서면 낙서리,"","","","","","2","6",402530,422344,"4060",,874,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601160,영남대시외버스정류장,영남대,경상북도 경산시 대동 214-1,"","","","","","2","6",468346,359934,"4010",경상북도 경산시 대학로 280,875,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601161,천안종합버스터미널,천안,충청남도 천안시 동남구 신부동 363-2,"041-640-6400","","","",http://www.cheonanterminal.co.kr,"1","6",324930,469132,"3070",충청남도 천안시 동남구 만남로 43,876,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601162,안정마을정류소,안정,경상남도 통영시 광도면 안정리,"","","","","","1","6",437784,261129,"7100",,877,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601163,동두천터미널,동두천,경기도 동두천시 송내동 551,"031-865-9060","","","","","1","6",316919,586866,"1240",경기도 동두천시 평화로2169번길 21,878,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601293,안흥정류소,안흥,강원도 횡성군 안흥면 안흥리,"","","","","","2","6",414094,534509,"10080",,879,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601309,세종청사정류소(상행),세종청사,세종특별자치시 어진동,"","","","","","2","6",334076,434066,"3300",,880,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601310,세종청사정류소(하행),세종청사,세종특별자치시 어진동,"","","","","","2","6",334026,434065,"3300",,881,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601325,공주산성정류소,공주산성,충청남도 공주시 금성동,"","","","","","2","6",321630,429377,"3020",,882,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601351,혁신도시간이정류소,혁신도시,전라북도 완주군 이서면 갈산리,"","","","","","2","6",314937,359638,"9100",,883,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601353,곰소정류소,곰소,전라북도 부안군 진서면 곰소리,"","","","","","2","6",274162,332913,"9080",,884,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601420,운주정류소,운주,전라북도 완주군 운주면 장선리,"","","","","","2","6",335164,388315,"9100",,885,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601440,오산정류소,오산,전라남도 곡성군 오산면 봉동리,"","","","","","2","6",320236,293503,"5080",,886,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601454,배산정류소,배산,전라남도 장흥군 장동면 북교리,"","","","","","2","6",308293,239715,"5180",,887,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601455,유치정류소,유치,전라남도 장흥군 유치면 신풍리,"","","","","","2","6",293859,245454,"5180",,888,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601457,현경정류소,현경,전라남도 무안군 현경면 외반리,"","","","","","2","6",255284,270297,"5110",,889,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601459,해제여객터미널,해제여객,전라남도 무안군 해제면 신정리 125-1,"061-452-7403","","","","","2","6",244453,280570,"5110",전라남도 무안군 해제면 양간로 17,890,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601460,점암정류소,점암,전라남도 신안군 지도읍 감정리,"","","","","","2","6",232164,278321,"5130",,891,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601469,망운정류소,망운,전라남도 무안군 망운면 목동리,"","","","","","2","6",253460,269382,"5110",,892,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601471,무안공항정류소,무안공항,전라남도 무안군 망운면 피서리,"","","","","","2","6",253067,267208,"5110",,893,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601474,옥과터미널,옥과,전라남도 곡성군 옥과면 옥과리 86,"061-362-6661","","","","","1","6",321645,297832,"5080",,894,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601480,청계정류소,청계,전라남도 무안군 청계면 도림리469-3,"","","","","","2","6",256734,257912,"5110",전라남도 무안군 청계면 영산로 1688,895,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601485,병영정류소,병영,전라남도 강진군 병영면 삼인리,"","","","","","2","6",291780,235700,"5060",,896,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601487,성전터미널,성전,전라남도 강진군 성전면 월평리 31-11,"","","","","","2","6",281804,233352,"5060",전라남도 강진군 성전면 별뫼로 379,897,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601488,우수영정류소,우수영,전라남도 해남군 문내면 동외리,"","","","","","2","6",245439,223413,"5210",,898,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601489,녹진정류소,녹진,전라남도 진도군 군내면 녹진리,"","","","","","2","6",244103,220510,"5190",,899,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601491,옥동정류소,옥동,전라남도 해남군 황산면 옥동리,"","","","","","2","6",251132,220958,"5210",,900,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601493,남리정류소,남리,전라남도 해남군 황산면 우항리,"","","","","","2","6",256584,220925,"5210",,901,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601497,원동정류소,원동,전라남도 완도군 군외면 원동리,"","","","","","2","6",275951,200244,"5160",,902,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601498,월송정류소,월송,전라남도 해남군 현산면 월송리,"","","","","","2","6",270563,202874,"5210",,903,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601500,산정정류소,산정,전라남도 해남군 송지면 산정리,"","","","","","2","6",264103,197954,"5210",,904,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601502,송호리정류소,송호리,전라남도 해남군 송지면 송호리,"","","","","","2","6",263830,191949,"5210",,905,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601504,땅끝정류소,땅끝,전라남도 해남군 송지면 송호리,"","","","","","2","6",264821,189983,"5210",,906,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601505,고금정류소,고금,전라남도 완도군 고금면 덕암리,"","","","","","2","6",290145,200533,"5160",,907,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601507,용산정류소,용산,전라남도 장흥군 용산면 접정리,"","","","","","2","6",300682,224592,"5180",,908,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601510,섬진강휴게소정류소(전남방면),섬진강,전라남도 광양시 진월면 신아리 220-1,"","","","","","2","6",379162,265259,"5010",전라남도 광양시 진월면 신답길 24-14,909,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601524,예당정류소,예당,전라남도 보성군 득량면 예당리,"","","","","","2","6",326958,242629,"5120",,910,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601540,개양정류소,개양,경상남도 진주시 가좌동,"","","","","","2","6",409909,284543,"7070",,911,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601542,경남과학기술대학교정류소,경남과학기술대학교,경상남도 진주시 칠암동,"","","","","","2","6",408879,286693,"7070",,912,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601545,봉곡시외버스정류소,봉곡,경상남도 진주시 봉곡동,"","","","","","2","6",406820,288397,"7070",,913,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601561,남산시외버스정류소,남산,경상남도 창원시 성산구 남산동 601-4,"","","","","","2","6",463719,289433,"7090",,914,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601564,통도사신평버스터미널,통도사신평,경상남도 양산시 하북면 순지리 821-1,"","","","","","1","6",498799,322072,"7060",,915,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601569,유천정류소,유천,경상남도 밀양시 상동면 금산리,"","","","","","2","6",469224,328747,"7040",,916,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601583,왜관남부버스정류장,왜관남부,경상북도 칠곡군 왜관읍 왜관리,"","","","","","2","6",436236,376626,"4230",,917,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601591,경북대상주캠퍼스정류소(승차),경북대상주캠퍼스,경상북도 상주시 가장동,"","","","","","2","6",413398,419589,"4060",,918,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601592,경북대상주캠퍼스정류소(하차),경북대상주캠퍼스,경상북도 상주시 가장동,"","","","","","2","6",413505,419685,"4060",,919,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601595,동창정류소,동창,경상북도 청도군 매전면 동산리,"","","","","","2","6",477856,341284,"4210",,920,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601600,자인버스정류장,자인,경상북도 경산시 자인면 동부리 204-3,"","","","","","2","6",474870,357722,"4010",,921,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601601,갈지리정류소,갈지리,경상북도 경산시 남산면 갈지리,"","","","","","2","6",476017,352396,"4010",,922,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601605,대구대학교정류소,대구대학교,경상남도 경산시 진량읍 내리리,"","","","","","2","6",477048,366678,"4010",,923,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601608,건천정류소,건천,경상북도 경주시 건천읍 천포리,"","","","","","2","6",499578,361938,"4020",,924,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601610,신경주역정류소,신경주역,경상북도 경주시 건천읍 화천리,"","","","","","2","6",503236,356125,"4020",,925,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601654,춘산정류소,춘산,경상북도 의성군 춘산면 옥정리,"","","","","","2","6",473592,404536,"4200",,926,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601656,화목버스터미널,화목,경상북도 청송군 현서면 구산리,"","","","","","1","6",480746,408794,"4220",,927,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601661,삼창정류소,삼창,경상북도 영천시 화남면 삼창리,"","","","","","2","6",480642,385074,"4090",,928,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601664,화수정류소,화수,경상북도 군위군 고로면 화수리,"","","","","","2","6",468167,391987,"4120",,929,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601676,남본삼거리정류소,남본삼거리,경상북도 예천군 예천읍 남본리,"","","","","","2","6",440887,450134,"4170",,930,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601681,산양정류소(예천방면),산양,경상북도 문경시 산양면 불암리,"","","","","","2","6",423351,445583,"4050",,931,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601684,인천공항정류소9C,인천공항,인천광역시 중구 운서동,"","","","","","2","6",263142,539585,"2000",,932,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601685,인천공항정류소9D,인천공항,인천광역시 중구 운서동,"","","","","","2","6",263125,539568,"2000",,933,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601688,부평역정류소,부평역,인천광역시 부평구 부평동,"","","","","","2","6",287494,543984,"2000",,934,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601689,송정시외버스정류소,송정,광주광역시 광산구 송정동 770-5,"062-941-8383","","","","","2","6",290527,283382,"5000",광주광역시 광산구 상무대로 281,935,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601695,학동시외버스정류소,학동,광주광역시 동구 학동,"","","","","","2","6",302300,282446,"5000",,936,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601699,광주남부시외버스정류소,광주남부,광주광역시 남구 진월동,"","","","","","2","6",299737,280295,"5000",,937,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601710,관저.건양대병원정류소,관저.건양대병원,대전광역시 서구 관저동,"","","","","","2","6",340833,411506,"3000",,938,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601714,하단정류소,하단,부산광역시 사하구 하단동,"","","","","","2","6",488169,279056,"7000",,939,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601721,동래시외버스정류소,동래,부산광역시 동래구 온천동 1437-39,"1688-0891","","","","","2","6",498240,290177,"7000",부산광역시 동래구 중앙대로1325번길 24,940,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3601724,해운대(수도권)시외버스정류소,해운대,부산광역시 해운대구 우동 839-7,"1688-7645","","","","","2","6",505266,285287,"7000",부산광역시 해운대구 해운대로 563,941,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
